"id","ball_num","base_num","subseq_num","frequency"
2799,4,15,44,1
2800,4,15,46,1
2801,4,16,10,1
2802,4,16,11,2
2803,4,16,12,1
2804,4,16,13,1
2805,4,16,14,1
2806,4,16,16,1
2807,4,16,17,2
2808,4,16,19,1
2809,4,16,20,3
2810,4,16,21,1
2811,4,16,22,1
2812,4,16,23,3
2813,4,16,24,2
2814,4,16,25,4
2815,4,16,26,1
2816,4,16,27,4
2817,4,16,28,3
2818,4,16,29,2
2819,4,16,30,3
2820,4,16,31,4
2821,4,16,32,2
2822,4,16,33,4
2823,4,16,34,5
2824,4,16,36,6
2825,4,16,38,2
2826,4,16,39,3
2827,4,16,40,1
2828,4,16,41,3
2829,4,17,11,2
2830,4,17,12,1
2831,4,17,16,2
2832,4,17,17,2
2833,4,17,18,2
2834,4,17,19,1
2835,4,17,20,3
2836,4,17,21,1
2837,4,17,22,2
2838,4,17,23,1
2839,4,17,24,1
2840,4,17,25,5
2841,4,17,27,1
2842,4,17,28,1
2843,4,17,29,1
2844,4,17,30,1
2845,4,17,31,6
2846,4,17,32,5
2847,4,17,33,2
2848,4,17,34,1
2849,4,17,35,2
2850,4,17,36,3
2851,4,17,37,4
2852,4,17,38,3
2853,4,17,39,3
2854,4,17,40,1
2855,4,17,41,3
2856,4,17,42,1
2857,4,17,43,2
2858,4,17,44,1
2859,4,17,46,1
2860,4,18,8,1
2861,4,18,11,1
2862,4,18,14,2
2863,4,18,15,1
2864,4,18,16,2
2865,4,18,18,3
2866,4,18,19,1
2867,4,18,20,4
2868,4,18,21,2
2869,4,18,22,2
2870,4,18,23,6
2871,4,18,24,6
2872,4,18,25,4
2873,4,18,26,5
2874,4,18,27,1
2875,4,18,28,3
2876,4,18,29,1
2877,4,18,30,4
2878,4,18,31,3
2879,4,18,32,5
2880,4,18,33,9
2881,4,18,34,5
2882,4,18,35,1
2883,4,18,36,2
2884,4,18,37,1
2885,4,18,38,3
2886,4,18,39,4
2887,4,18,40,6
2888,4,18,45,2
2889,4,19,8,1
2890,4,19,14,3
2891,4,19,16,4
2892,4,19,17,1
2893,4,19,18,4
2894,4,19,19,1
2895,4,19,20,3
2896,4,19,21,3
2897,4,19,22,6
2898,4,19,23,4
2899,4,19,24,1
2900,4,19,26,5
2901,4,19,27,4
2902,4,19,28,3
2903,4,19,29,5
2904,4,19,30,4
2905,4,19,31,3
2906,4,19,32,4
2907,4,19,33,6
2908,4,19,34,6
2909,4,19,35,1
2910,4,19,36,4
2911,4,19,37,3
2912,4,19,38,4
2913,4,19,39,2
2914,4,19,40,2
2915,4,19,41,3
2916,4,19,42,2
2917,4,19,43,3
2918,4,20,11,1
2919,4,20,12,1
2920,4,20,13,1
2921,4,20,14,2
2922,4,20,15,1
2923,4,20,16,2
2924,4,20,17,1
2925,4,20,18,2
2926,4,20,19,2
2927,4,20,20,6
2928,4,20,21,6
2929,4,20,22,4
2930,4,20,23,7
2931,4,20,24,3
2932,4,20,25,3
2933,4,20,26,3
2934,4,20,27,4
2935,4,20,28,4
2936,4,20,29,6
2937,4,20,30,6
2938,4,20,31,5
2939,4,20,32,4
2940,4,20,33,4
2941,4,20,34,4
2942,4,20,35,5
2943,4,20,36,6
2944,4,20,37,7
2945,4,20,38,7
2946,4,20,39,5
2947,4,20,40,2
2948,4,20,41,4
2949,4,20,42,2
2950,4,20,43,1
2951,4,20,45,1
2952,4,20,46,1
2953,4,21,11,2
2954,4,21,12,1
2955,4,21,14,1
2956,4,21,16,1
2957,4,21,17,2
2958,4,21,18,3
2959,4,21,19,2
2960,4,21,20,3
2961,4,21,21,2
2962,4,21,22,3
2963,4,21,23,6
2964,4,21,24,4
2965,4,21,25,5
2966,4,21,26,5
2967,4,21,27,6
2968,4,21,28,2
2969,4,21,29,5
2970,4,21,30,6
2971,4,21,31,7
2972,4,21,32,5
2973,4,21,33,5
2974,4,21,34,7
2975,4,21,35,4
2976,4,21,36,5
2977,4,21,37,6
2978,4,21,38,2
2979,4,21,39,3
2980,4,21,40,2
2981,4,21,41,1
2982,4,21,43,3
2983,4,21,44,2
2984,4,22,9,2
2985,4,22,10,1
2986,4,22,15,1
2987,4,22,16,2
2988,4,22,17,3
2989,4,22,18,3
2990,4,22,19,3
2991,4,22,20,4
2992,4,22,21,8
2993,4,22,22,3
2994,4,22,23,2
2995,4,22,24,4
2996,4,22,25,3
2997,4,22,26,11
2998,4,22,27,6
2999,4,22,28,8
3000,4,22,29,5
3001,4,22,30,9
3002,4,22,31,5
3003,4,22,32,5
3004,4,22,33,7
3005,4,22,34,3
3006,4,22,35,4
3007,4,22,36,3
3008,4,22,37,2
3009,4,22,38,5
3010,4,22,39,3
3011,4,22,40,5
3012,4,22,41,3
3013,4,22,43,2
3014,4,22,45,1
3015,4,23,10,3
3016,4,23,11,1
3017,4,23,12,1
3018,4,23,14,3
3019,4,23,15,2
3020,4,23,16,4
3021,4,23,18,3
3022,4,23,19,5
3023,4,23,20,4
3024,4,23,21,3
3025,4,23,22,4
3026,4,23,23,5
3027,4,23,24,8
3028,4,23,25,5
3029,4,23,26,10
3030,4,23,27,7
3031,4,23,28,5
3032,4,23,29,6
3033,4,23,30,3
3034,4,23,31,4
3035,4,23,32,11
3036,4,23,33,12
3037,4,23,34,9
3038,4,23,35,8
3039,4,23,36,7
3040,4,23,37,3
3041,4,23,38,8
3042,4,23,39,4
3043,4,23,40,4
3044,4,23,41,1
3045,4,23,43,2
3046,4,23,45,1
3047,4,24,8,2
3048,4,24,9,1
3049,4,24,10,2
3050,4,24,11,1
3051,4,24,12,2
3052,4,24,13,3
3053,4,24,14,1
3054,4,24,15,1
3055,4,24,16,4
3056,4,24,17,4
3057,4,24,18,3
3058,4,24,19,5
3059,4,24,20,6
3060,4,24,21,3
3061,4,24,22,5
3062,4,24,23,6
3063,4,24,24,5
3064,4,24,25,2
3065,4,24,26,4
3066,4,24,27,7
3067,4,24,28,4
3068,4,24,29,5
3069,4,24,30,7
3070,4,24,31,7
3071,4,24,32,3
3072,4,24,33,3
3073,4,24,34,3
3074,4,24,35,7
3075,4,24,36,6
3076,4,24,37,3
3077,4,24,39,6
3078,4,24,40,5
3079,4,24,41,3
3080,4,24,42,4
3081,4,24,43,3
3082,4,24,44,2
3083,4,24,47,1
3084,4,25,11,1
3085,4,25,12,1
3086,4,25,13,2
3087,4,25,14,3
3088,4,25,15,1
3089,4,25,16,1
3090,4,25,17,3
3091,4,25,18,4
3092,4,25,19,3
3093,4,25,20,7
3094,4,25,21,1
3095,4,25,22,5
3096,4,25,23,6
3097,4,25,24,5
3098,4,25,25,5
3099,4,25,26,11
3100,4,25,27,9
3101,4,25,28,8
3102,4,25,29,10
3103,4,25,30,4
3104,4,25,31,7
3105,4,25,32,4
3106,4,25,33,9
3107,4,25,34,5
3108,4,25,35,3
3109,4,25,36,5
3110,4,25,37,7
3111,4,25,38,1
3112,4,25,39,8
3113,4,25,40,4
3114,4,25,41,4
3115,4,25,43,4
3116,4,25,44,1
3117,4,26,8,1
3118,4,26,9,1
3119,4,26,12,3
3120,4,26,13,2
3121,4,26,14,3
3122,4,26,15,3
3123,4,26,16,3
3124,4,26,17,1
3125,4,26,18,3
3126,4,26,19,3
3127,4,26,20,5
3128,4,26,21,6
3129,4,26,22,2
3130,4,26,23,5
3131,4,26,24,10
3132,4,26,25,10
3133,4,26,26,8
3134,4,26,27,5
3135,4,26,28,5
3136,4,26,29,2
3137,4,26,30,9
3138,4,26,31,12
3139,4,26,32,6
3140,4,26,33,7
3141,4,26,34,11
3142,4,26,35,4
3143,4,26,36,6
3144,4,26,37,5
3145,4,26,38,10
3146,4,26,39,4
3147,4,26,40,5
3148,4,26,41,2
3149,4,26,42,5
3150,4,26,43,2
3151,4,26,44,1
3152,4,26,46,2
3153,4,27,9,1
3154,4,27,10,1
3155,4,27,11,3
3156,4,27,12,3
3157,4,27,13,2
3158,4,27,15,3
3159,4,27,16,1
3160,4,27,17,2
3161,4,27,18,2
3162,4,27,19,2
3163,4,27,20,3
3164,4,27,21,6
3165,4,27,22,3
3166,4,27,23,10
3167,4,27,24,7
3168,4,27,25,5
3169,4,27,26,3
3170,4,27,27,10
3171,4,27,28,9
3172,4,27,29,7
3173,4,27,30,9
3174,4,27,31,9
3175,4,27,32,9
3176,4,27,33,9
3177,4,27,34,10
3178,4,27,35,6
3179,4,27,36,10
3180,4,27,37,15
3181,4,27,38,8
3182,4,27,39,5
3183,4,27,40,6
3184,4,27,41,1
3185,4,27,42,3
3186,4,27,43,3
3187,4,27,44,1
3188,4,27,45,1
3189,4,28,10,2
3190,4,28,12,1
3191,4,28,15,2
3192,4,28,16,3
3193,4,28,18,2
3194,4,28,19,2
3195,4,28,20,3
3196,4,28,21,2
3197,4,28,22,11
3198,4,28,23,10
3199,4,28,24,5
3200,4,28,25,9
3201,4,28,26,8
3202,4,28,27,7
3203,4,28,28,3
3204,4,28,29,8
3205,4,28,30,2
3206,4,28,31,13
3207,4,28,32,4
3208,4,28,33,9
3209,4,28,34,10
3210,4,28,35,9
3211,4,28,36,11
3212,4,28,37,7
3213,4,28,38,6
3214,4,28,39,3
3215,4,28,40,2
3216,4,28,41,6
3217,4,28,42,3
3218,4,28,43,3
3219,4,28,47,1
3220,4,29,4,1
3221,4,29,7,1
3222,4,29,10,3
3223,4,29,11,2
3224,4,29,12,4
3225,4,29,13,1
3226,4,29,14,2
3227,4,29,15,1
3228,4,29,16,3
3229,4,29,17,3
3230,4,29,18,5
3231,4,29,19,8
3232,4,29,20,7
3233,4,29,21,8
3234,4,29,22,8
3235,4,29,23,8
3236,4,29,24,5
3237,4,29,25,4
3238,4,29,26,7
3239,4,29,27,6
3240,4,29,28,8
3241,4,29,29,7
3242,4,29,30,5
3243,4,29,31,10
3244,4,29,32,5
3245,4,29,33,4
3246,4,29,34,7
3247,4,29,35,10
3248,4,29,36,5
3249,4,29,37,4
3250,4,29,38,5
3251,4,29,39,4
3252,4,29,40,4
3253,4,29,41,1
3254,4,29,42,2
3255,4,29,43,1
3256,4,29,45,3
3257,4,30,11,1
3258,4,30,12,1
3259,4,30,13,2
3260,4,30,14,4
3261,4,30,15,4
3262,4,30,16,3
3263,4,30,17,1
3264,4,30,18,2
3265,4,30,19,7
3266,4,30,20,3
3267,4,30,21,6
3268,4,30,22,3
3269,4,30,23,5
3270,4,30,24,10
3271,4,30,25,5
3272,4,30,26,7
3273,4,30,27,6
3274,4,30,28,11
3275,4,30,29,12
3276,4,30,30,6
3277,4,30,31,7
3278,4,30,32,6
3279,4,30,33,11
3280,4,30,34,13
3281,4,30,35,8
3282,4,30,36,2
3283,4,30,37,3
3284,4,30,38,4
3285,4,30,39,5
3286,4,30,40,8
3287,4,30,41,3
3288,4,30,42,3
3289,4,30,43,4
3290,4,30,44,2
3291,4,30,45,4
3292,4,30,47,1
3293,4,31,8,2
3294,4,31,9,2
3295,4,31,13,1
3296,4,31,14,1
3297,4,31,15,2
3298,4,31,16,3
3299,4,31,17,1
3300,4,31,18,4
3301,4,31,19,6
3302,4,31,20,9
3303,4,31,21,6
3304,4,31,22,6
3305,4,31,23,8
3306,4,31,24,7
3307,4,31,25,10
3308,4,31,26,9
3309,4,31,27,10
3310,4,31,28,11
3311,4,31,29,11
3312,4,31,30,11
3313,4,31,31,13
3314,4,31,32,9
3315,4,31,33,9
3316,4,31,34,7
3317,4,31,35,6
3318,4,31,36,5
3319,4,31,37,6
3320,4,31,38,5
3321,4,31,39,9
3322,4,31,40,4
3323,4,31,41,7
3324,4,31,42,5
3325,4,31,43,3
3326,4,31,44,2
3327,4,31,45,1
3328,4,31,46,2
3329,4,32,8,1
3330,4,32,9,1
3331,4,32,12,1
3332,4,32,13,2
3333,4,32,14,1
3334,4,32,15,2
3335,4,32,16,2
3336,4,32,17,7
3337,4,32,18,5
3338,4,32,19,3
3339,4,32,20,5
3340,4,32,21,3
3341,4,32,22,4
3342,4,32,23,4
3343,4,32,24,6
3344,4,32,25,3
3345,4,32,26,7
3346,4,32,27,11
3347,4,32,28,9
3348,4,32,29,8
3349,4,32,30,10
3350,4,32,31,12
3351,4,32,32,8
3352,4,32,33,6
3353,4,32,34,10
3354,4,32,35,5
3355,4,32,36,9
3356,4,32,37,7
3357,4,32,38,8
3358,4,32,39,1
3359,4,32,40,3
3360,4,32,41,7
3361,4,32,42,4
3362,4,32,43,1
3363,4,32,44,2
3364,4,33,6,1
3365,4,33,9,1
3366,4,33,10,1
3367,4,33,11,1
3368,4,33,12,1
3369,4,33,14,3
3370,4,33,15,3
3371,4,33,16,3
3372,4,33,17,2
3373,4,33,18,6
3374,4,33,19,4
3375,4,33,20,5
3376,4,33,21,7
3377,4,33,22,4
3378,4,33,23,3
3379,4,33,24,1
3380,4,33,25,11
3381,4,33,26,4
3382,4,33,27,10
3383,4,33,28,10
3384,4,33,29,5
3385,4,33,30,9
3386,4,33,31,13
3387,4,33,32,7
3388,4,33,33,7
3389,4,33,34,7
3390,4,33,35,12
3391,4,33,36,9
3392,4,33,37,5
3393,4,33,38,9
3394,4,33,39,5
3395,4,33,40,4
3396,4,33,41,5
3397,4,33,42,4
3398,4,33,43,2
3399,4,33,45,2
3400,4,33,46,1
3401,4,34,9,1
3402,4,34,11,2
3403,4,34,13,2
3404,4,34,14,2
3405,4,34,15,5
3406,4,34,16,1
3407,4,34,17,2
3408,4,34,18,4
3409,4,34,19,1
3410,4,34,20,3
3411,4,34,21,8
3412,4,34,22,6
3413,4,34,23,7
3414,4,34,24,7
3415,4,34,25,10
3416,4,34,26,9
3417,4,34,27,15
3418,4,34,28,7
3419,4,34,29,5
3420,4,34,30,10
3421,4,34,31,8
3422,4,34,32,15
3423,4,34,33,8
3424,4,34,34,10
3425,4,34,35,7
3426,4,34,36,6
3427,4,34,37,5
3428,4,34,38,5
3429,4,34,39,5
3430,4,34,40,5
3431,4,34,41,2
3432,4,34,42,1
3433,4,34,43,4
3434,4,34,44,1
3435,4,34,45,2
3436,4,34,46,2
3437,4,35,8,1
3438,4,35,9,1
3439,4,35,10,2
3440,4,35,11,2
3441,4,35,12,1
3442,4,35,14,1
3443,4,35,15,1
3444,4,35,16,4
3445,4,35,17,7
3446,4,35,18,4
3447,4,35,19,5
3448,4,35,20,2
3449,4,35,21,1
3450,4,35,22,3
3451,4,35,23,8
3452,4,35,24,9
3453,4,35,25,5
3454,4,35,26,2
3455,4,35,27,6
3456,4,35,28,5
3457,4,35,29,7
3458,4,35,30,10
3459,4,35,31,4
3460,4,35,32,10
3461,4,35,33,9
3462,4,35,34,5
3463,4,35,35,4
3464,4,35,36,8
3465,4,35,37,6
3466,4,35,38,5
3467,4,35,39,5
3468,4,35,40,3
3469,4,35,41,1
3470,4,35,42,3
3471,4,35,43,2
3472,4,35,45,1
3473,4,35,46,1
3474,4,35,47,1
3475,4,36,11,2
3476,4,36,13,2
3477,4,36,14,3
3478,4,36,15,3
3479,4,36,16,1
3480,4,36,17,2
3481,4,36,18,1
3482,4,36,19,3
3483,4,36,20,6
3484,4,36,21,4
3485,4,36,22,11
3486,4,36,23,10
3487,4,36,25,9
3488,4,36,26,7
3489,4,36,27,4
3490,4,36,28,10
3491,4,36,29,8
3492,4,36,30,9
3493,4,36,31,9
3494,4,36,32,5
3495,4,36,33,6
3496,4,36,34,9
3497,4,36,35,6
3498,4,36,36,4
3499,4,36,37,3
3500,4,36,38,5
3501,4,36,39,7
3502,4,36,40,3
3503,4,36,41,4
3504,4,36,42,2
3505,4,36,43,1
3506,4,36,44,2
3507,4,36,45,3
3508,4,37,7,1
3509,4,37,9,2
3510,4,37,10,1
3511,4,37,12,1
3512,4,37,13,3
3513,4,37,14,1
3514,4,37,15,2
3515,4,37,16,2
3516,4,37,17,3
3517,4,37,18,2
3518,4,37,19,4
3519,4,37,20,5
3520,4,37,21,2
3521,4,37,22,5
3522,4,37,23,6
3523,4,37,24,5
3524,4,37,25,2
3525,4,37,26,5
3526,4,37,27,5
3527,4,37,28,8
3528,4,37,29,8
3529,4,37,30,9
3530,4,37,31,10
3531,4,37,32,1
3532,4,37,33,6
3533,4,37,34,7
3534,4,37,35,5
3535,4,37,36,4
3536,4,37,37,6
3537,4,37,38,3
3538,4,37,39,2
3539,4,37,40,6
3540,4,37,41,3
3541,4,37,42,1
3542,4,37,44,3
3543,4,37,45,1
3544,4,37,46,1
3545,4,38,7,1
3546,4,38,9,1
3547,4,38,10,1
3548,4,38,11,2
3549,4,38,12,1
3550,4,38,15,2
3551,4,38,16,2
3552,4,38,17,5
3553,4,38,18,4
3554,4,38,19,2
3555,4,38,20,2
3556,4,38,21,4
3557,4,38,22,2
3558,4,38,23,10
3559,4,38,24,3
3560,4,38,25,7
3561,4,38,26,5
3562,4,38,27,7
3563,4,38,28,4
3564,4,38,29,4
3565,4,38,30,7
3566,4,38,31,9
3567,4,38,32,8
3568,4,38,33,7
3569,4,38,34,6
3570,4,38,35,5
3571,4,38,36,5
3572,4,38,37,6
3573,4,38,38,3
3574,4,38,39,2
3575,4,38,40,2
3576,4,38,41,1
3577,4,38,42,6
3578,4,38,43,1
3579,4,38,46,1
3580,4,39,4,1
3581,4,39,10,2
3582,4,39,11,1
3583,4,39,14,2
3584,4,39,16,2
3585,4,39,18,3
3586,4,39,19,4
3587,4,39,20,4
3588,4,39,21,3
3589,4,39,23,5
3590,4,39,24,5
3591,4,39,25,4
3592,4,39,26,7
3593,4,39,27,8
3594,4,39,28,5
3595,4,39,29,8
3596,4,39,30,4
3597,4,39,31,4
3598,4,39,32,5
3599,4,39,33,4
3600,4,39,34,4
3601,4,39,35,6
3602,4,39,36,8
3603,4,39,37,6
3604,4,39,39,2
3605,4,39,40,2
3606,4,39,41,2
3607,4,39,42,3
3608,4,39,44,1
3609,4,40,8,1
3610,4,40,10,1
3611,4,40,11,2
3612,4,40,12,1
3613,4,40,14,1
3614,4,40,15,3
3615,4,40,16,3
3616,4,40,17,1
3617,4,40,18,2
3618,4,40,19,3
3619,4,40,20,6
3620,4,40,21,2
3621,4,40,22,2
3622,4,40,23,4
3623,4,40,24,3
3624,4,40,25,2
3625,4,40,26,4
3626,4,40,27,9
3627,4,40,28,4
3628,4,40,29,4
3629,4,40,30,5
3630,4,40,31,3
3631,4,40,32,7
3632,4,40,33,4
3633,4,40,34,8
3634,4,40,35,4
3635,4,40,36,4
3636,4,40,37,2
3637,4,40,38,6
3638,4,40,39,3
3639,4,40,40,5
3640,4,40,41,2
3641,4,40,42,3
3642,4,40,43,2
3643,4,40,44,1
3644,4,41,11,1
3645,4,41,12,1
3646,4,41,13,3
3647,4,41,14,1
3648,4,41,15,1
3649,4,41,16,1
3650,4,41,17,2
3651,4,41,18,1
3652,4,41,19,3
3653,4,41,20,2
3654,4,41,21,2
3655,4,41,22,5
3656,4,41,25,2
3657,4,41,26,3
3658,4,41,27,4
3659,4,41,28,1
3660,4,41,29,9
3661,4,41,30,1
3662,4,41,31,2
3663,4,41,32,6
3664,4,41,33,3
3665,4,41,34,2
3666,4,41,35,6
3667,4,41,36,4
3668,4,41,37,3
3669,4,41,38,3
3670,4,41,39,4
3671,4,41,40,3
3672,4,41,41,2
3673,4,41,42,1
3674,4,41,44,3
3675,4,41,45,1
3676,4,41,46,1
3677,4,42,7,1
3678,4,42,16,1
3679,4,42,17,1
3680,4,42,18,1
3681,4,42,19,1
3682,4,42,20,2
3683,4,42,21,1
3684,4,42,22,1
3685,4,42,23,1
3686,4,42,24,2
3687,4,42,25,4
3688,4,42,26,5
3689,4,42,27,3
3690,4,42,28,3
3691,4,42,29,1
3692,4,42,30,3
3693,4,42,31,5
3694,4,42,32,1
3695,4,42,33,3
3696,4,42,34,3
3697,4,42,35,1
3698,4,42,36,5
3699,4,42,37,1
3700,4,42,39,3
3701,4,42,40,4
3702,4,42,41,2
3703,4,42,42,1
3704,4,42,44,3
3705,4,43,10,1
3706,4,43,12,2
3707,4,43,17,1
3708,4,43,18,4
3709,4,43,19,3
3710,4,43,20,1
3711,4,43,21,1
3712,4,43,22,1
3713,4,43,23,1
3714,4,43,25,2
3715,4,43,26,2
3716,4,43,27,1
3717,4,43,28,2
3718,4,43,29,2
3719,4,43,30,1
3720,4,43,31,3
3721,4,43,32,2
3722,4,43,35,4
3723,4,43,36,3
3724,4,43,37,1
3725,4,43,38,4
3726,4,43,39,4
3727,4,43,40,1
3728,4,43,41,4
3729,4,43,44,1
3730,4,44,11,1
3731,4,44,12,1
3732,4,44,14,1
3733,4,44,15,1
3734,4,44,16,1
3735,4,44,17,2
3736,4,44,18,1
3737,4,44,19,1
3738,4,44,20,1
3739,4,44,23,1
3740,4,44,24,5
3741,4,44,25,1
3742,4,44,26,1
3743,4,44,29,1
3744,4,44,31,2
3745,4,44,32,1
3746,4,44,33,1
3747,4,44,34,2
3748,4,44,35,1
3749,4,44,38,2
3750,4,44,40,2
3751,4,44,41,1
3752,4,44,43,1
3753,4,44,44,1
3754,4,45,13,1
3755,4,45,17,1
3756,4,45,19,1
3757,4,45,20,1
3758,4,45,21,1
3759,4,45,22,2
3760,4,45,23,1
3761,4,45,24,2
3762,4,45,25,1
3763,4,45,29,1
3764,4,45,30,1
3765,4,45,32,2
3766,4,45,33,3
3767,4,45,34,3
3768,4,45,35,1
3769,4,45,40,2
3770,4,45,42,1
3771,4,46,19,1
3772,4,46,20,1
3773,4,46,21,1
3774,4,46,22,1
3775,4,46,25,1
3776,4,46,29,1
3777,4,46,32,1
3778,4,46,33,2
3779,4,46,36,2
3780,4,46,38,1
3781,4,46,41,2
3782,4,47,13,1
3783,4,47,26,1
3784,4,47,28,1
3785,4,47,29,1
3786,4,47,30,1
3787,5,11,33,1
3788,5,11,41,1
3789,5,12,35,1
3790,5,12,38,1
3791,5,12,40,1
3792,5,13,26,1
3793,5,13,38,1
3794,5,13,40,1
3795,5,13,43,1
3796,5,13,45,1
3797,5,13,47,1
3798,5,14,16,1
3799,5,14,17,1
3800,5,14,30,1
3801,5,14,31,1
3802,5,14,33,1
3803,5,14,37,2
3804,5,14,39,1
3805,5,14,43,2
3806,5,14,48,1
3807,5,15,31,3
3808,5,15,32,1
3809,5,15,37,1
3810,5,15,42,1
3811,5,16,24,1
3812,5,16,32,1
3813,5,16,38,1
3814,5,16,41,1
3815,5,16,43,2
3816,5,16,47,1
3817,5,17,17,1
3818,5,17,19,1
3819,5,17,32,1
3820,5,17,33,1
3821,5,17,34,1
3822,5,17,35,1
3823,5,17,36,1
3824,5,17,37,2
3825,5,17,38,1
3826,5,17,41,2
3827,5,17,44,2
3828,5,17,45,1
3829,5,17,47,1
3830,5,18,25,1
3831,5,18,27,1
3832,5,18,35,2
3833,5,18,36,2
3834,5,18,37,2
3835,5,18,38,1
3836,5,18,41,1
3837,5,18,46,1
3838,5,18,47,1
3839,5,18,48,1
3840,5,19,17,1
3841,5,19,19,1
3842,5,19,29,2
3843,5,19,30,1
3844,5,19,31,1
3845,5,19,32,1
3846,5,19,33,1
3847,5,19,34,1
3848,5,19,36,1
3849,5,19,37,1
3850,5,19,38,2
3851,5,19,39,3
3852,5,19,40,3
3853,5,19,41,2
3854,5,19,42,1
3855,5,19,44,4
3856,5,19,45,2
3857,5,20,15,1
3858,5,20,22,1
3859,5,20,23,1
3860,5,20,27,2
3861,5,20,28,2
3862,5,20,29,1
3863,5,20,30,1
3864,5,20,33,1
3865,5,20,34,2
3866,5,20,35,2
3867,5,20,36,2
3868,5,20,37,1
3869,5,20,38,1
3870,5,20,39,2
3871,5,20,40,3
3872,5,20,41,3
3873,5,20,43,2
3874,5,20,46,2
3875,5,20,47,1
3876,5,21,19,1
3877,5,21,20,1
3878,5,21,24,1
3879,5,21,25,2
3880,5,21,27,1
3881,5,21,28,1
3882,5,21,30,2
3883,5,21,31,3
3884,5,21,32,1
3885,5,21,33,3
3886,5,21,34,1
3887,5,21,35,3
3888,5,21,36,1
3889,5,21,37,1
3890,5,21,38,4
3891,5,21,39,1
3892,5,21,40,2
3893,5,21,41,2
3894,5,21,42,2
3895,5,21,44,2
3896,5,21,45,3
3897,5,21,46,1
3898,5,22,14,1
3899,5,22,23,2
3900,5,22,25,1
3901,5,22,27,3
3902,5,22,28,2
3903,5,22,29,3
3904,5,22,30,2
3905,5,22,33,2
3906,5,22,34,2
3907,5,22,35,2
3908,5,22,36,1
3909,5,22,38,3
3910,5,22,39,4
3911,5,22,40,1
3912,5,22,41,4
3913,5,22,42,3
3914,5,22,43,2
3915,5,22,44,2
3916,5,22,45,3
3917,5,22,46,2
3918,5,23,14,1
3919,5,23,22,1
3920,5,23,24,2
3921,5,23,25,1
3922,5,23,26,1
3923,5,23,30,3
3924,5,23,32,3
3925,5,23,33,4
3926,5,23,34,3
3927,5,23,35,3
3928,5,23,38,5
3929,5,23,39,5
3930,5,23,40,4
3931,5,23,41,4
3932,5,23,42,2
3933,5,23,43,1
3934,5,23,45,1
3935,5,24,14,1
3936,5,24,15,1
3937,5,24,18,1
3938,5,24,19,1
3939,5,24,23,2
3940,5,24,24,2
3941,5,24,25,2
3942,5,24,26,1
3943,5,24,27,1
3944,5,24,28,5
3945,5,24,29,2
3946,5,24,30,2
3947,5,24,31,3
3948,5,24,34,4
3949,5,24,35,6
3950,5,24,36,1
3951,5,24,37,6
3952,5,24,38,1
3953,5,24,39,6
3954,5,24,40,3
3955,5,24,41,5
3956,5,24,42,4
3957,5,24,43,1
3958,5,24,44,3
3959,5,24,45,1
3960,5,24,46,3
3961,5,24,47,1
3962,5,24,48,1
3963,5,25,20,1
3964,5,25,21,1
3965,5,25,22,3
3966,5,25,24,1
3967,5,25,25,1
3968,5,25,27,1
3969,5,25,28,2
3970,5,25,29,1
3971,5,25,30,2
3972,5,25,31,4
3973,5,25,32,3
3974,5,25,33,5
3975,5,25,34,4
3976,5,25,35,1
3977,5,25,36,2
3978,5,25,37,1
3979,5,25,38,2
3980,5,25,39,2
3981,5,25,40,3
3982,5,25,41,4
3983,5,25,42,6
3984,5,25,43,2
3985,5,25,44,3
3986,5,25,45,4
3987,5,25,46,1
3988,5,25,47,2
3989,5,25,48,1
3990,5,26,18,1
3991,5,26,19,1
3992,5,26,21,1
3993,5,26,22,3
3994,5,26,23,3
3995,5,26,24,1
3996,5,26,25,2
3997,5,26,26,4
3998,5,26,27,3
3999,5,26,28,3
4000,5,26,29,3
4001,5,26,30,1
4002,5,26,31,1
4003,5,26,32,6
4004,5,26,33,1
4005,5,26,34,4
4006,5,26,35,1
4007,5,26,36,5
4008,5,26,37,5
4009,5,26,38,2
4010,5,26,39,4
4011,5,26,40,3
4012,5,26,41,4
4013,5,26,42,1
4014,5,26,43,5
4015,5,26,44,2
4016,5,26,45,4
4017,5,26,46,2
4018,5,26,47,1
4019,5,26,48,1
4020,5,27,12,1
4021,5,27,17,1
4022,5,27,18,1
4023,5,27,19,2
4024,5,27,20,1
4025,5,27,21,1
4026,5,27,22,1
4027,5,27,23,1
4028,5,27,25,5
4029,5,27,27,3
4030,5,27,28,3
4031,5,27,29,3
4032,5,27,30,4
4033,5,27,32,4
4034,5,27,33,9
4035,5,27,34,3
4036,5,27,35,4
4037,5,27,36,6
4038,5,27,37,4
4039,5,27,38,8
4040,5,27,39,8
4041,5,27,40,4
4042,5,27,41,4
4043,5,27,42,4
4044,5,27,43,7
4045,5,27,44,3
4046,5,27,45,2
4047,5,27,46,4
4048,5,27,47,4
4049,5,27,48,1
4050,5,28,14,1
4051,5,28,19,1
4052,5,28,21,1
4053,5,28,26,3
4054,5,28,28,2
4055,5,28,29,1
4056,5,28,30,6
4057,5,28,31,2
4058,5,28,32,4
4059,5,28,33,3
4060,5,28,34,11
4061,5,28,35,4
4062,5,28,36,7
4063,5,28,37,6
4064,5,28,38,6
4065,5,28,39,5
4066,5,28,40,5
4067,5,28,41,2
4068,5,28,42,8
